screen_index,screen_vram_base,screen_x,screen_y,x,y,global_x_assuming_4x4,global_y_assuming_4x4,entry_hex,tile,tile_hex,tile_vram_offset_if_charbase_8000_4bpp,palette,hflip,vflip,priority
0,0x0000,0,0,31,9,31,9,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,0,10,0,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,1,10,1,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,2,10,2,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,3,10,3,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,4,10,4,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,5,10,5,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,6,10,6,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,7,10,7,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,8,10,8,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,9,10,9,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,10,10,10,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,11,10,11,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,12,10,12,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,13,10,13,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,14,10,14,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,15,10,15,10,0x2603,515,0x203,0xC060,2,1,0,0
0,0x0000,0,0,16,10,16,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,17,10,17,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,18,10,18,10,0x2602,514,0x202,0xC040,2,1,0,0
0,0x0000,0,0,19,10,19,10,0x2603,515,0x203,0xC060,2,1,0,0
0,0x0000,0,0,20,10,20,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,21,10,21,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,22,10,22,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,23,10,23,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,24,10,24,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,25,10,25,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,26,10,26,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,27,10,27,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,28,10,28,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,29,10,29,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,30,10,30,10,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,31,10,31,10,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,0,11,0,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,1,11,1,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,2,11,2,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,3,11,3,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,4,11,4,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,5,11,5,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,6,11,6,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,7,11,7,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,8,11,8,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,9,11,9,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,10,11,10,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,11,11,11,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,12,11,12,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,13,11,13,11,0x2603,515,0x203,0xC060,2,1,0,0
0,0x0000,0,0,14,11,14,11,0x2602,514,0x202,0xC040,2,1,0,0
0,0x0000,0,0,15,11,15,11,0x2603,515,0x203,0xC060,2,1,0,0
0,0x0000,0,0,16,11,16,11,0x2602,514,0x202,0xC040,2,1,0,0
0,0x0000,0,0,17,11,17,11,0x2603,515,0x203,0xC060,2,1,0,0
0,0x0000,0,0,18,11,18,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,19,11,19,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,20,11,20,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,21,11,21,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,22,11,22,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,23,11,23,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,24,11,24,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,25,11,25,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,26,11,26,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,27,11,27,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,28,11,28,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,29,11,29,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,30,11,30,11,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,31,11,31,11,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,0,12,0,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,1,12,1,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,2,12,2,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,3,12,3,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,4,12,4,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,5,12,5,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,6,12,6,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,7,12,7,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,8,12,8,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,9,12,9,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,10,12,10,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,11,12,11,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,12,12,12,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,13,12,13,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,14,12,14,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,15,12,15,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,16,12,16,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,17,12,17,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,18,12,18,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,19,12,19,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,20,12,20,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,21,12,21,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,22,12,22,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,23,12,23,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,24,12,24,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,25,12,25,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,26,12,26,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,27,12,27,12,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,28,12,28,12,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,29,12,29,12,0x3B13,787,0x313,0xE260,3,0,1,0
0,0x0000,0,0,30,12,30,12,0x3B12,786,0x312,0xE240,3,0,1,0
0,0x0000,0,0,31,12,31,12,0x3B13,787,0x313,0xE260,3,0,1,0
0,0x0000,0,0,0,13,0,13,0x2612,530,0x212,0xC240,2,1,0,0
0,0x0000,0,0,1,13,1,13,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,2,13,2,13,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,3,13,3,13,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,4,13,4,13,0x3B12,786,0x312,0xE240,3,0,1,0
0,0x0000,0,0,5,13,5,13,0x3913,275,0x113,0xA260,3,0,1,0
0,0x0000,0,0,6,13,6,13,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,7,13,7,13,0x3913,275,0x113,0xA260,3,0,1,0
0,0x0000,0,0,8,13,8,13,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,9,13,9,13,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,10,13,10,13,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,11,13,11,13,0x3B13,787,0x313,0xE260,3,0,1,0
0,0x0000,0,0,12,13,12,13,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,13,13,13,13,0x3913,275,0x113,0xA260,3,0,1,0
0,0x0000,0,0,14,13,14,13,0x3D12,274,0x112,0xA240,3,1,1,0
0,0x0000,0,0,15,13,15,13,0x3C13,19,0x013,0x8260,3,1,1,0
0,0x0000,0,0,16,13,16,13,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,17,13,17,13,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,18,13,18,13,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,19,13,19,13,0x3B13,787,0x313,0xE260,3,0,1,0
0,0x0000,0,0,20,13,20,13,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,21,13,21,13,0x3D13,275,0x113,0xA260,3,1,1,0
0,0x0000,0,0,22,13,22,13,0x3D12,274,0x112,0xA240,3,1,1,0
0,0x0000,0,0,23,13,23,13,0x3D13,275,0x113,0xA260,3,1,1,0
0,0x0000,0,0,24,13,24,13,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,25,13,25,13,0x2613,531,0x213,0xC260,2,1,0,0
0,0x0000,0,0,26,13,26,13,0x3B12,786,0x312,0xE240,3,0,1,0
0,0x0000,0,0,27,13,27,13,0x3913,275,0x113,0xA260,3,0,1,0
0,0x0000,0,0,28,13,28,13,0x3C12,18,0x012,0x8240,3,1,1,0
0,0x0000,0,0,29,13,29,13,0x3D13,275,0x113,0xA260,3,1,1,0
0,0x0000,0,0,30,13,30,13,0x3D12,274,0x112,0xA240,3,1,1,0
0,0x0000,0,0,31,13,31,13,0x3C13,19,0x013,0x8260,3,1,1,0
0,0x0000,0,0,0,14,0,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,1,14,1,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,2,14,2,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,3,14,3,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,4,14,4,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,5,14,5,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,6,14,6,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,7,14,7,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,8,14,8,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,9,14,9,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,10,14,10,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,11,14,11,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,12,14,12,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,13,14,13,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,14,14,14,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,15,14,15,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,16,14,16,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,17,14,17,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,18,14,18,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,19,14,19,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,20,14,20,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,21,14,21,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,22,14,22,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,23,14,23,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,24,14,24,14,0x3B12,786,0x312,0xE240,3,0,1,0
0,0x0000,0,0,25,14,25,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,26,14,26,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,27,14,27,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,28,14,28,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,29,14,29,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,30,14,30,14,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,31,14,31,14,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,0,15,0,15,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,1,15,1,15,0x3B13,787,0x313,0xE260,3,0,1,0
0,0x0000,0,0,2,15,2,15,0x3B12,786,0x312,0xE240,3,0,1,0
0,0x0000,0,0,3,15,3,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,4,15,4,15,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,5,15,5,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,6,15,6,15,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,7,15,7,15,0x2613,531,0x213,0xC260,2,1,0,0
0,0x0000,0,0,8,15,8,15,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,9,15,9,15,0x3913,275,0x113,0xA260,3,0,1,0
0,0x0000,0,0,10,15,10,15,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,11,15,11,15,0x3B13,787,0x313,0xE260,3,0,1,0
0,0x0000,0,0,12,15,12,15,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,13,15,13,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,14,15,14,15,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,15,15,15,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,16,15,16,15,0x3C12,18,0x012,0x8240,3,1,1,0
0,0x0000,0,0,17,15,17,15,0x3913,275,0x113,0xA260,3,0,1,0
0,0x0000,0,0,18,15,18,15,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,19,15,19,15,0x3B13,787,0x313,0xE260,3,0,1,0
0,0x0000,0,0,20,15,20,15,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,21,15,21,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,22,15,22,15,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,23,15,23,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,24,15,24,15,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,25,15,25,15,0x3C13,19,0x013,0x8260,3,1,1,0
0,0x0000,0,0,26,15,26,15,0x3912,274,0x112,0xA240,3,0,1,0
0,0x0000,0,0,27,15,27,15,0x3913,275,0x113,0xA260,3,0,1,0
0,0x0000,0,0,28,15,28,15,0x3B12,786,0x312,0xE240,3,0,1,0
0,0x0000,0,0,29,15,29,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,30,15,30,15,0x2512,274,0x112,0xA240,2,1,0,0
0,0x0000,0,0,31,15,31,15,0x2513,275,0x113,0xA260,2,1,0,0
0,0x0000,0,0,0,16,0,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,1,16,1,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,2,16,2,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,3,16,3,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,4,16,4,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,5,16,5,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,6,16,6,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,7,16,7,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,8,16,8,16,0x2602,514,0x202,0xC040,2,1,0,0
0,0x0000,0,0,9,16,9,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,10,16,10,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,11,16,11,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,12,16,12,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,13,16,13,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,14,16,14,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,15,16,15,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,16,16,16,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,17,16,17,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,18,16,18,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,19,16,19,16,0x2603,515,0x203,0xC060,2,1,0,0
0,0x0000,0,0,20,16,20,16,0x2602,514,0x202,0xC040,2,1,0,0
0,0x0000,0,0,21,16,21,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,22,16,22,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,23,16,23,16,0x2C03,3,0x003,0x8060,2,1,1,0
0,0x0000,0,0,24,16,24,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,25,16,25,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,26,16,26,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,27,16,27,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,28,16,28,16,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,29,16,29,16,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,30,16,30,16,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,31,16,31,16,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,0,17,0,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,1,17,1,17,0x2603,515,0x203,0xC060,2,1,0,0
0,0x0000,0,0,2,17,2,17,0x2602,514,0x202,0xC040,2,1,0,0
0,0x0000,0,0,3,17,3,17,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,4,17,4,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,5,17,5,17,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,6,17,6,17,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,7,17,7,17,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,8,17,8,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,9,17,9,17,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,10,17,10,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,11,17,11,17,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,12,17,12,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,13,17,13,17,0x2C03,3,0x003,0x8060,2,1,1,0
0,0x0000,0,0,14,17,14,17,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,15,17,15,17,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,16,17,16,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,17,17,17,17,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,18,17,18,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,19,17,19,17,0x2C03,3,0x003,0x8060,2,1,1,0
0,0x0000,0,0,20,17,20,17,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,21,17,21,17,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,22,17,22,17,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,23,17,23,17,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,24,17,24,17,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,25,17,25,17,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,26,17,26,17,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,27,17,27,17,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,28,17,28,17,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,29,17,29,17,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,30,17,30,17,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,31,17,31,17,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,0,18,0,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,1,18,1,18,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,2,18,2,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,3,18,3,18,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,4,18,4,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,5,18,5,18,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,6,18,6,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,7,18,7,18,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,8,18,8,18,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,9,18,9,18,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,10,18,10,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,11,18,11,18,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,12,18,12,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,13,18,13,18,0x2C03,3,0x003,0x8060,2,1,1,0
0,0x0000,0,0,14,18,14,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,15,18,15,18,0x2C03,3,0x003,0x8060,2,1,1,0
0,0x0000,0,0,16,18,16,18,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,17,18,17,18,0x2C03,3,0x003,0x8060,2,1,1,0
0,0x0000,0,0,18,18,18,18,0x2502,258,0x102,0xA040,2,1,0,0
0,0x0000,0,0,19,18,19,18,0x2503,259,0x103,0xA060,2,1,0,0
0,0x0000,0,0,20,18,20,18,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,21,18,21,18,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,22,18,22,18,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,23,18,23,18,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,24,18,24,18,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,25,18,25,18,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,26,18,26,18,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,27,18,27,18,0x2C03,3,0x003,0x8060,2,1,1,0
0,0x0000,0,0,28,18,28,18,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,29,18,29,18,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,30,18,30,18,0x2C02,2,0x002,0x8040,2,1,1,0
0,0x0000,0,0,31,18,31,18,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,0,19,0,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,1,19,1,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,2,19,2,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,3,19,3,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,4,19,4,19,0x5F02,770,0x302,0xE040,5,1,1,0
0,0x0000,0,0,5,19,5,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,6,19,6,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,7,19,7,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,8,19,8,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,9,19,9,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,10,19,10,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,11,19,11,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,12,19,12,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,13,19,13,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,14,19,14,19,0x5F02,770,0x302,0xE040,5,1,1,0
0,0x0000,0,0,15,19,15,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,16,19,16,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,17,19,17,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,18,19,18,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,19,19,19,19,0x5F03,771,0x303,0xE060,5,1,1,0
0,0x0000,0,0,20,19,20,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,21,19,21,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,22,19,22,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,23,19,23,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,24,19,24,19,0x5F02,770,0x302,0xE040,5,1,1,0
0,0x0000,0,0,25,19,25,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,26,19,26,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,27,19,27,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,28,19,28,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,29,19,29,19,0x2A03,515,0x203,0xC060,2,0,1,0
0,0x0000,0,0,30,19,30,19,0x2A02,514,0x202,0xC040,2,0,1,0
0,0x0000,0,0,31,19,31,19,0x2A03,515,0x203,0xC060,2,0,1,0
